,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Date,UniqueCarrier_9E,UniqueCarrier_AA,UniqueCarrier_AQ,UniqueCarrier_AS,UniqueCarrier_B6,UniqueCarrier_CO,UniqueCarrier_DL,UniqueCarrier_EV,UniqueCarrier_F9,UniqueCarrier_FL,UniqueCarrier_HA,UniqueCarrier_MQ,UniqueCarrier_NW,UniqueCarrier_OH,UniqueCarrier_OO,UniqueCarrier_UA,UniqueCarrier_US,UniqueCarrier_WN,UniqueCarrier_XE,UniqueCarrier_YV
271851,5,1.1486361911592116,0.7878455000172778,1.1502356400145382,0.89457965696326,2.3559045811299866,2.955184994940996,2.6133181788052675,1.3135519846987498,2.2358289600938632,2.426990587907681,-0.5273364068549965,-0.5116308544719882,2008-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1400997,3,-1.7429975043781232,-1.7417831511771835,-1.038837797377914,-1.2958205772313127,0.6772850512461449,0.560023735780883,0.4791510084152268,-0.5174677983481644,-0.7364194847161243,0.5647512102965714,0.03124614857092651,1.1291982483465797,2008-08-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755724,7,-0.5858981304506932,-0.7843068860054482,-0.15882662404750364,-0.4921022916902513,1.8192966986261354,1.81330578999257,2.0076761439648507,0.7472572064368176,0.7598144262766586,1.5709472780883018,-0.5273364068549965,-0.29760966714782716,2008-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
733733,5,0.9613599919108414,1.1188249497062728,0.8106462660737574,0.9117256470548027,-0.1482655372213182,0.003009489464577719,0.060969603406367416,-0.8383681726965926,-0.6757613531893899,-0.05657054683039771,-0.7135305919969708,-0.7969924375708696,2008-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1264983,2,0.06956856691860247,0.16607696238723732,1.163015885270374,1.3167996629674976,1.406521404392404,1.5626493791502325,1.4741343513673406,-0.7628622022616682,-0.6151032216626554,1.68658216066471,0.9622170742807982,-0.3689500629225475,2008-07-15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1469836,2,0.4775631438525518,0.5845295523511809,0.6171168379139577,0.6652520394888772,1.6541865809326428,1.8272311461504775,1.5606546420588288,-0.668479739218013,-0.49378695860918653,1.6831303731251157,0.21744033371290084,0.772496269472978,2008-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76815,1,-0.675077272949917,-0.8032199974162478,0.19719449379363743,0.022277411056028023,0.6497666982972294,0.8106801466232204,0.7531319289382726,-0.10218496095608072,0.11279435665815787,1.1774434985745548,-0.15494803657104783,-0.29760966714782716,2008-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1239589,3,-1.3639861487564215,-1.5053692585421872,-0.9092095954972933,-1.2508123532410134,-0.13450636074686045,0.016934845622485352,-0.03997073573370209,-0.3287028722608536,-0.1298381694487799,-0.1566723854786316,0.03124614857092651,-0.5116308544719882,2008-07-02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647725,3,0.6715277787883638,0.7878455000172778,0.8106462660737574,0.8645741743030604,2.7411615224148025,2.760230008730289,2.6854184210481744,-0.423085335304509,-0.4735675814336084,2.426990587907681,0.03124614857092651,0.9151770610224187,2008-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
981036,4,1.6257446035300596,1.3079560638142698,-2.928488345919355,1.0617530603558007,0.044362933421089865,-0.1362440721144986,0.0032894096120419845,2.2196236299178413,2.1145126970403947,-0.2947438870624025,-0.15494803657104783,0.2731134990499356,2008-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
